node,importance
0x51841D9AFe10fE55571bDB8f4Af1060415003528,0.15
0x08abc2ac53c34a32d519d39c8005868078da61f2,0.0006189320388349514
0x51841d9afe10fe55571bdb8f4af1060415003528,0.0008819781553398056
0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,0.0006225890214302627
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0.0006225890214302627
0x5b0655f938a72052c46d2e94d206ccb6ff625a3a,0.0006225890214302627
